0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
-608.95355,54.58671,-10.987942,-0.47789443,-18.534807,-7.572826,-12.0716915,-15.848292,-9.9918,0.11171408,-9.332503,-0.88717455,-3.8865976,-4.545658,-0.052224938,-4.238578,-4.129815,-2.2031534,-5.0090456,-2.5592556,-3.0981925,-2.792565,-2.9540417,-1.1597669,-2.7264018,0.58509564,-1.6534854,-0.06095972,-1.7950757,-2.0697608,-1.0471392,-0.5044366,-1.783353,-0.016111445,-0.7728705,-0.2225846,-0.19401263,0.073639,-1.2612808,-0.7904068,-1.9434382,-1.0015293,-1.2390726,-1.861366,-2.9480574,-1.9883096,-2.0299683,-0.77625155,-1.3695757,0.7126961,-0.4106873,0.053832334,-0.9420698,-0.08185978,0.19968897,0.49349952,-0.84829473,-0.18696545,-0.3216729,-0.049448617,-1.6136743,-0.7004786,-0.6264159,0.07860629,-0.50490516,0.19037054,-0.6980089,-0.0018257917,-0.043037824,-0.21161364,-0.72727585,0.14130138,-0.39391804,-0.3463733,-0.58107984,0.37792048,-0.084069595,-0.25050163,0.2666367,0.94871515,-0.09623553,0.19106731,0.113547735,0.39068502,0.29032275,0.31221786,-0.041584272,0.55071306,0.52806073,0.44800067,0.46973905,0.60017025,0.19835083,-0.06727211,-0.37277633,-0.04405345,0.43236318,0.60370094,0.14003024,0.94041955,0.75875413,0.33871716,0.13497438,0.5888318,0.36675,0.21314378,-0.21975835,0.029016709,0.3866782,0.78919894,0.32511848,-0.1817383,-0.31781027,-0.32706377,-0.3116288,-0.001522564,-0.09181822,-0.18662293,0.09931669,0.011274832,0.19779843,-0.29714555,-0.43407145,0.34770447,0.37654066,0.049946338,0.31505167,0.22882195,24
-409.44147,48.66292,-18.110592,6.693942,0.9354246,-13.211471,-17.021563,0.36799088,-25.657122,-7.77317,2.2930968,-9.513033,-5.814813,-4.0172944,-7.4961767,-2.6926076,-8.980548,-3.5818613,-4.0200195,-7.9910955,-4.055378,-8.936396,-2.1032703,-7.5738134,-6.1822867,-6.0910306,-5.439949,-4.467863,-6.5721774,2.1920354,-0.53579533,-0.9258395,-1.3783904,-0.72617847,-3.7559266,-0.09576726,1.394464,7.540113,9.884033,15.425221,11.679249,6.5414815,0.95142484,-1.5939666,-0.8906196,2.3407643,2.4931645,0.92725337,-1.6280651,-0.32884386,0.20484234,2.6845183,-0.052847575,-1.5116324,-2.3953302,-0.427285,0.048573256,-0.57373285,-2.5794435,-0.7102664,0.15301007,1.3639483,-0.80126125,-1.0708561,-1.5979893,0.48008594,0.135044,-0.21441771,-2.1954324,-0.45799,-0.47167876,-0.7915738,-2.636907,-1.6423259,-0.21067622,-0.014367331,-0.6796309,1.3714098,1.806267,0.9768423,-0.6565289,0.2799419,-0.10600888,0.1408885,-0.39605635,1.2250689,0.20750147,0.05965501,-0.6010561,1.1695985,0.2790528,-0.9073303,-0.6082191,0.7978651,-0.27963746,-0.3559847,0.36489815,0.55759937,-0.816906,-0.15090534,0.064856164,0.37371078,-0.0050340258,0.8964655,0.60744524,0.27905113,-0.5360355,-0.09131615,0.08769681,0.35832825,0.2033751,0.19792868,0.015520832,0.7822086,0.006056742,-0.7424361,-0.5293947,0.24872866,-0.4159145,-0.18518163,-0.07031802,-0.36496878,-0.19262573,-0.18594182,-0.5794874,-0.43174088,-0.060851265,-0.4136309,21
-506.9816,23.316057,-40.041714,6.537885,-13.789006,-19.132551,-2.9610646,-17.482801,-9.881576,-2.9184778,-15.391309,-3.605353,-10.738515,2.0533323,-4.03865,-4.0547423,1.6709439,4.9282565,5.0339785,15.6210375,14.235667,9.113869,3.4088078,-6.8422837,-7.3080916,0.4669099,1.5303372,-0.27812138,-5.6844573,-5.015991,1.050366,5.733808,-1.2537996,-7.1034565,-4.077883,-0.6534819,-3.0612357,-0.6078464,3.5015297,9.350238,4.2213182,0.8492592,-2.5897496,1.7848297,-0.810388,-2.2328396,-0.40721765,4.2601094,-2.3719625,-4.277067,-2.4403226,2.4195461,-2.6197383,-1.5892204,-0.8239999,-2.4744263,-1.0267262,4.3640018,-0.6767613,-0.9919129,1.197872,2.8169053,-0.17993931,0.55911845,-0.8197102,-0.12480831,0.55345726,0.6342181,-0.54346037,0.26809132,-1.1115836,-0.8284693,0.32360676,1.054538,-0.799511,-0.13674763,-0.42331108,-0.26126912,-0.06640712,0.9206183,0.4672128,1.2246436,-0.4188888,-0.2098942,-0.0850021,-0.389925,-0.39476064,1.0578347,0.019930005,0.48649073,-0.18795721,0.56845146,-0.34607825,-0.09937215,0.943069,0.5282696,-0.48314348,0.27771223,0.2118523,0.14120454,-0.41539192,-0.2885683,0.097498335,0.77159053,-0.35060644,0.5378662,-0.28669846,-0.42046478,-0.37844434,-0.09409481,-0.07868883,-0.15908863,-0.090801746,-0.21089359,-0.30273244,0.62903595,-0.32809946,-0.9244297,-0.26934314,-0.008861572,-0.29576626,-0.600401,0.01650677,0.15387881,-0.45755768,-0.2384495,0.05798049,0.2570251,02
-652.93427,33.32345,-5.2970476,9.299892,-4.369461,-7.8623924,-14.514719,-13.211406,0.035277694,-7.444785,-6.4159465,-4.432942,-1.0851954,-4.365533,-5.3043523,-4.724417,-6.0038266,-1.2399992,-5.2510834,-0.25427225,-1.4197168,1.292375,2.5830007,6.156998,3.331216,5.169705,3.403747,1.6443598,-0.26656395,1.4157661,1.4220545,4.378729,0.13284835,0.97873896,-0.26965082,1.4653517,0.13369521,-0.18702768,-1.8781636,-0.49550775,-1.6031895,-1.1598746,-2.9153614,-2.1685402,-1.7390971,-0.45686966,-1.8858045,-0.794414,-0.42562714,1.0678087,-1.3970745,-1.1197157,-1.3777213,0.90551853,0.37678534,0.9738173,-0.79162043,0.6870568,-1.0034,-0.49358055,-1.2156507,-0.1684017,-1.102149,0.039585087,-0.40944844,-0.4185655,-1.0780778,0.83877915,-0.2517382,-0.1048175,-1.0097041,0.32556087,0.18145305,0.015597606,-0.90113306,-0.13648333,-0.04728508,0.19149166,-0.47583154,0.625563,-0.06392826,0.23788331,-0.13388714,0.42563266,-0.20430589,-0.11246365,-0.53785855,-0.26677555,-0.16574939,1.0004313,0.052169096,0.21674643,-0.04693853,0.08650492,-0.4364409,-0.020767245,0.29450065,0.73351455,0.36441088,0.757516,0.76145357,0.50293535,0.086330935,0.5808323,0.18940155,0.2765098,0.076728374,-0.2428834,-0.0845005,0.8919972,0.2355364,-0.21092802,0.02452021,0.14306246,0.07077011,0.5320546,0.40344745,0.19799164,0.2124717,0.17851017,-0.28027937,-0.32495484,0.0013198592,0.18345599,0.04262131,-0.21232963,-0.08829267,0.104704656,14
-722.12714,54.29466,-5.969026,9.02107,6.297482,-8.623026,-17.869726,-12.482069,-1.6699972,1.10287,-6.4406047,-6.831702,-5.6841655,-0.9877176,-4.7107463,-1.8413558,-7.0021853,-3.5209148,-2.7566338,-7.2162695,-1.9138587,-1.2887197,-6.615533,-0.6534431,-5.9930067,2.7683878,-1.4917622,3.247245,-0.79971695,4.8461604,-1.6205386,5.8509154,6.268443,13.717196,10.483133,11.818582,5.092963,6.091636,5.5398045,6.746877,2.977899,0.93508327,-1.6525141,0.8804694,0.698565,3.2092085,0.82958853,0.1820202,-1.0770005,0.8364955,-0.49033275,0.74161816,-1.0200272,2.8649414,1.6824121,1.0846831,-0.089603335,1.1343578,-1.2730068,0.452894,-2.4976916,-0.25329617,-1.2682469,-1.3701669,-2.7007291,-1.242581,-0.059917223,1.2817994,-0.3477393,-0.3052959,1.1645426,0.7221961,-0.8206903,0.33666325,-0.86164355,-0.66793925,-0.96629876,0.8922559,0.65654635,1.0788893,0.3993307,0.62586015,-0.78656006,0.14948376,0.7291575,0.59920824,-0.59520245,1.3240726,1.011605,-0.012414437,-1.1938642,0.41817954,0.07803666,0.025154589,0.5879448,0.95834816,-0.12021175,0.28999853,0.81597316,0.88209456,-0.061491206,1.0325654,0.83520764,0.17336883,0.84142256,1.3685375,-0.2558848,-0.13501869,0.5377843,0.10364368,-0.33188602,0.46168622,-0.19515961,0.14504108,-0.3175471,-0.0025979166,0.32434294,0.10803628,-0.14554045,0.24947879,0.30066535,-0.10114327,-0.113570735,0.81771636,0.46462715,-0.060490213,-0.17856862,-0.4395321,06
-591.3774,51.13715,2.0574613,8.324608,-4.867676,-7.319877,-12.829046,-13.708764,-6.1667414,2.439929,-9.69135,-6.857938,-1.0409594,-5.712125,-5.8043685,-4.506916,-3.6925533,-4.6853566,-4.7028165,-3.076662,-4.616321,-5.0002475,-3.6974337,-3.0205767,-7.5104065,-1.9342237,-4.6798353,-3.7064452,-3.2419739,-0.8216989,-0.96375275,0.9248518,0.12816139,1.6040226,1.7500929,3.7633302,4.252661,4.2247615,1.2967113,2.2669518,0.29195562,1.7979003,0.05966087,0.6429637,-2.1459754,-0.9101959,-1.7634221,0.74527675,-0.9256609,-0.107595734,-2.4687357,-1.1577431,-0.6773943,1.0693692,-0.47390994,0.06962975,-1.1334429,-0.15617104,-0.93213695,-0.38025868,-1.2500376,0.44569644,-0.3779919,0.04400494,-1.6418049,-0.62063915,-0.50113595,0.36126816,-0.40151122,0.20161794,0.051874213,0.7274894,-0.5538376,-0.17357203,-1.2944086,-0.74336565,-0.91655815,0.8021526,0.59527725,0.84322,0.22214475,0.22335301,-0.12618075,0.0066336757,-0.05618816,0.77358496,0.018068427,0.022222644,-0.45083228,0.32002327,0.12542273,0.16792445,-0.090242095,-0.105527505,-0.93875605,-0.3112409,0.34120777,0.62133497,-0.07633966,0.16154031,0.31669015,-0.025346106,0.0456331,0.26455206,-0.022575332,-0.068113886,0.2534091,0.19056119,0.083719976,0.27999339,0.100312665,0.2696744,-0.12183239,-0.012155502,-0.25094154,0.22304939,0.193477,0.2416296,0.06884909,-0.060752533,-0.21379803,0.21462059,0.43519902,-0.10187968,-0.021384109,-0.061548512,-0.16669357,-0.17435916,16
-475.81195,81.69886,-18.217283,4.9564695,1.8678488,0.37819207,-7.023474,-14.825668,-21.438433,1.088808,-4.1376367,-10.679548,8.03729,-6.676403,-10.604189,4.00562,-9.843319,-10.075681,-5.8997474,-5.389188,-7.8874955,-1.9655267,-9.5464115,-0.7793227,-3.8743973,-0.08187919,-4.3759093,-3.3075056,-3.2799308,0.6435738,3.587432,2.8049242,1.3967587,-5.2644234,-6.268594,-4.752524,4.961707,13.727334,18.247551,22.946144,17.72467,12.027905,4.2079625,1.8460951,1.8214592,4.8857527,4.055072,3.6933544,-1.365426,0.82795286,0.06401881,4.335231,0.6311737,-0.20634031,-3.8205006,-0.028710134,1.7860281,0.49517313,-2.4250183,-0.5722392,2.1839757,2.770566,-1.4280384,-2.2729838,-0.5804089,0.026572397,-2.4968922,-1.0861198,-0.59621954,-0.37581655,-2.0678174,-1.5232134,-2.3025777,-0.0989342,-0.24968036,0.86336106,-1.4853635,0.3439241,-0.26821592,-0.5154867,-1.4742589,0.5925115,0.05214632,-0.050540444,0.17863499,0.70671964,0.069051504,-1.136838,-1.312755,0.08807931,-0.2831098,-1.2003508,-0.16707017,0.31324902,0.21684572,0.013475206,-0.18455905,-1.1020337,-0.99143595,0.24336238,0.74760085,0.6809403,0.6629494,0.94736385,0.7594259,0.88393867,0.35412315,0.4601555,-0.70708334,0.33678952,0.89199144,0.3279863,-0.49727008,-0.09268387,-0.28434467,-0.14886023,0.4013079,0.5110229,-0.27857178,0.09186543,-0.49402124,-0.4688528,-0.36056527,-0.09675565,-0.8536169,-0.54700047,-0.30401483,-0.41156787,17
-491.68784,30.02006,-4.591959,2.37846,-8.495288,-6.713246,5.89489,-11.744561,-4.04074,-5.0566244,-2.9487903,-2.4691963,-2.805813,-0.10716839,-4.5273337,-3.3925483,-2.400493,-0.84280795,-1.3779505,4.8401194,1.941456,6.6662292,6.085821,7.533495,4.28768,5.7876477,6.8333426,9.216032,7.7543726,5.16788,-0.67619246,1.2650493,1.7548429,4.6297207,2.5060997,2.5263896,-0.19673312,0.4148915,1.3439628,3.3492088,1.0770425,2.2130916,0.67555535,2.563518,1.3405749,0.3416659,-0.54579014,1.4835615,1.5261981,0.9168749,-0.6017382,1.9373236,1.7536768,0.97986317,-1.0134704,0.9334929,0.61241174,1.1426226,-0.61491257,0.23201507,-0.71980345,0.6025801,-1.0701395,-0.20760852,-0.80413854,0.45418257,-0.11296581,0.7115815,-0.7846461,-0.12515792,0.073523596,0.17044173,-0.5622075,0.10075266,-0.6277146,-0.18367192,-1.2480291,0.64555967,0.40822864,0.4680816,-0.58028716,0.38701567,0.34632298,-0.08609789,0.21427453,0.6132216,-0.2353264,0.5853725,0.019356385,0.3914108,0.23454057,0.60601467,-0.07207427,0.18910241,-0.19248237,-0.10037923,-0.32370645,0.51489705,0.0022927797,0.2548554,0.11102663,0.43993548,0.31846395,0.3441747,-0.25376108,0.467534,0.09387185,-0.39716047,0.1982312,0.20949784,0.006124154,0.3555587,-0.123374425,-0.40889484,-0.20071939,-0.22630265,-0.3835261,-0.067432486,-0.22093934,0.08583664,-0.1395612,0.079747245,0.30230507,-0.10404759,-0.016660213,0.005242739,-0.14598942,0.15579161,08
-630.1148,62.421486,0.3167777,10.669068,5.1083536,-2.5885105,-12.761922,-5.075874,-1.9668049,-6.291313,3.3330655,-5.87212,-4.084897,-0.5377867,-8.137128,-0.52430946,-4.939244,-2.6662948,-0.69870347,-5.7500257,-2.8771052,-3.3122914,-4.8792443,-4.19468,-4.6401153,-0.938987,-4.540739,-0.036644693,-2.4733534,-1.8521103,-3.3229594,-3.1195421,-4.168715,-1.7547945,-3.4508543,-2.5564206,-4.4484816,-4.631054,-4.941544,-1.8952392,-2.8103602,-2.6471357,-4.288541,-3.487956,-3.5207171,-0.98757803,-1.7109127,0.4530218,-1.1987154,-0.33376515,-3.7553165,0.89511144,-0.09410792,3.049518,1.3906585,1.0635318,-0.8079542,0.45544225,-0.005671199,1.9875809,0.41596967,0.51591825,-1.5461515,-0.8173926,0.39718068,1.2641729,-1.1069056,0.059355956,-0.058298785,1.5056088,1.4544443,1.6483983,1.309712,0.88835335,-0.28322184,0.6126262,7.0409005e-05,0.59799594,-0.10619499,0.20943624,-0.5787306,0.32094187,0.023857163,0.3122616,-0.48502862,0.37514132,0.3563406,0.033281136,0.14757231,0.10110317,-0.37574184,0.22743908,-0.36205837,-0.039332774,-0.4741,0.3593099,0.10325504,-0.08383197,-0.84442955,0.094448894,0.30698076,0.54474485,-0.18028077,0.44350865,0.27418178,0.2189295,0.08009699,-0.37188536,-0.14850304,0.36998916,0.3506607,0.32397518,0.083616674,-0.033390485,-0.3501321,0.5293433,0.6024731,0.041359317,0.0702821,0.21317369,0.4613728,0.37012807,-0.22587807,0.39740184,0.045123614,-0.104106456,0.13761748,-0.035153702,03
-601.21576,64.65613,-11.354754,18.966148,-1.9377954,-3.2989821,-6.969935,-7.262162,-22.696423,-2.571227,-0.41184977,-13.847701,4.6473207,-4.243547,-4.101818,3.6486506,-1.9735131,-4.3894715,2.910919,-3.5437589,-7.8330708,-3.685138,-2.3451781,-5.3733935,-2.8003323,-0.4542843,-3.3596883,0.16565976,-1.488288,-1.2068926,-0.9190097,-1.6098325,2.168427,5.790929,1.1104764,3.5210762,0.28158027,2.5770385,10.117052,16.648281,18.284567,14.625085,6.2033906,4.147551,2.2093196,6.348749,4.9482474,4.806778,-0.2189723,1.0343838,2.0662181,2.903022,1.736427,0.031587183,-1.465197,0.040441986,-1.0723349,1.2402233,-1.7898619,-0.88067424,-1.036828,-1.19468,-1.1058655,-0.9047576,-0.62129146,0.49446273,-0.1919416,0.8652628,-0.7746178,0.15404685,-2.4013443,-0.56982803,-1.8815751,-1.6424416,-1.847447,-0.13008627,-0.9515673,-0.22786231,0.6146974,1.0769137,0.28768513,-0.39499736,0.7434397,0.9987249,-0.6687791,-0.29618093,0.21936384,0.3088907,-1.0711421,0.056709066,-0.66368574,-0.16409685,-1.0477464,0.040655248,-0.26542303,0.019251868,-0.51053923,0.72588205,-0.91515756,-0.7742277,0.04349073,0.5368072,-0.032160856,0.8068304,0.7400952,0.6711436,0.4382704,-0.011970054,-0.33864433,0.52018625,0.7014967,0.9387243,0.54908985,0.3746214,0.6633981,0.722165,0.3232676,0.14377077,-0.14869729,-0.12236905,-0.11741826,0.036772646,-0.34795645,0.01573785,-0.08365888,-0.19515425,-0.27212816,-0.014066501,19
-447.62122,35.303955,1.0541116,6.7001867,-3.6099055,-3.4582767,-1.4398685,0.4567291,-5.1179347,-6.048283,0.6658477,-1.3473196,-2.4305637,-1.2787014,-1.744609,-0.60490644,-4.4889674,-0.82026994,-3.2552364,-1.1107986,-3.7907376,-0.02972407,-0.65725946,1.7019209,-0.31493342,2.3691645,-2.1767051,1.0561181,0.3046664,2.008746,2.077999,4.651581,2.4746795,4.266106,5.472021,7.584396,4.8021135,5.0139556,1.1425254,3.2678328,1.2993879,1.9177302,0.046583682,1.4741895,1.1805947,1.9607582,0.87345105,1.729246,1.3824342,1.2277839,0.18403481,1.6855614,0.7945122,0.3098293,-0.25058037,0.61893505,-0.2940449,1.077304,-0.08506725,0.64612675,-1.6762488,0.2900212,0.18857954,-0.30971962,-1.028782,0.90185714,-0.06989873,0.28116354,0.43344265,1.9691201,0.12039194,0.12584169,0.22970265,0.729049,-0.6397152,0.4711588,0.3080254,0.6844416,-0.20563771,-0.04038095,0.34605286,0.8064924,-0.15488431,0.770274,0.40797877,0.2433759,0.0824799,1.0819914,-0.15648071,0.6837949,0.75078404,0.6245234,0.30726704,0.075983524,0.0211698,0.07717219,-0.06541669,0.8245785,0.47934952,0.2528186,0.22658409,0.52082217,0.22038005,0.36869773,0.017294517,0.18680897,-0.09766706,0.26492164,-0.19462383,0.36977455,0.23166893,0.47682732,-0.050828323,-0.18761237,-0.09902875,0.13587084,0.017084153,0.05082786,-0.06583747,0.027350454,0.44939598,0.005715576,-0.15035173,0.26915398,0.11358126,0.1829195,-0.066147186,0.025564836,11
-585.15344,29.032906,-17.234476,-8.916126,-21.294518,-17.849926,-10.369816,-18.791948,-10.413763,-8.312571,-6.405698,-3.4345295,-14.823948,2.4624417,-1.8732859,-5.876343,1.3270828,5.9643164,9.506241,14.641342,17.38086,10.597514,2.8147469,-0.0021139865,-8.12028,-0.9692606,0.66938025,-3.1127398,-6.552115,-6.6339755,-4.6138015,3.3464572,-1.7448839,-3.3530517,-6.076929,-1.4078766,-0.7675947,-1.5459588,1.4787338,10.782946,5.416343,2.7936153,-2.0804634,0.6274683,-1.9396557,-1.1039574,-0.96929604,1.2966808,-2.1717505,-0.62087196,-1.6905003,-0.38703483,-3.5894315,-2.8334758,-2.0179508,-1.2217822,-1.3251374,2.8789725,1.3342596,1.6258664,0.6481249,1.6581246,-0.76156145,1.1977466,0.08525506,0.7108414,0.1656678,0.47656476,-1.9589444,0.043612584,-0.352354,-0.84957445,-1.1605133,-0.6487773,-1.2121427,0.7911299,-0.3090309,0.29504904,1.1838554,0.4027016,-0.38044858,1.3318638,0.45400316,0.4943078,-0.2973482,0.45810038,0.58616215,0.03465983,-0.4183216,1.366197,0.66925526,0.5880581,0.31690335,0.17561,-0.54350257,0.22425161,0.65508854,0.94989026,-0.6496195,0.23355211,1.0556258,0.47879985,-0.47408453,0.73213917,0.86624986,0.23669048,-0.7747443,0.17161275,-0.034535706,0.19389813,0.46618792,0.55269283,0.3932793,0.52713114,0.05983544,-0.1321868,-0.4386124,-0.0022130245,-0.21207555,-0.23606072,0.024754638,-0.27019557,-0.7713617,-0.57551295,-0.32418334,-0.28980705,-0.114112414,0.24231847,24
-513.46985,39.64277,-11.139093,2.2580106,-2.5050025,-12.405593,-11.315026,-17.17408,-1.6089965,1.8580787,-12.954045,-1.3442711,-7.284284,-7.322298,-1.9116915,-9.011245,-2.2661593,-0.8952338,-6.961648,-0.32732785,-1.0630498,-0.94957995,-0.6372461,0.5838835,-0.890972,2.4738572,-3.5267062,1.9013112,-0.1123915,7.4871197,5.400416,7.102484,3.0949502,3.3631635,0.46399692,2.9023182,1.9478339,1.7769965,0.2312571,2.1200316,1.4570534,1.0318495,-0.23210844,2.3638523,-0.26948804,0.9630697,1.2131495,3.3509898,-0.717628,-0.8051459,-1.5868356,1.715322,1.0212764,0.2526365,-0.8660454,0.9792041,-0.35483348,1.1983805,0.20651159,1.7118534,0.8083576,0.34098855,-1.0784614,0.86260885,-0.09786629,0.34627768,-1.0759022,-0.59827894,-0.288608,0.9736045,-0.30033314,0.4497626,-0.14450619,-0.1393148,-0.9546804,0.69277453,0.17569603,0.21993367,0.24190257,0.2599071,-0.22558811,0.8493624,-0.05825594,0.5665988,0.4798413,0.5379777,0.23693323,1.191115,1.1312286,1.1961557,0.37428612,0.65673584,0.1497813,0.63866615,0.65611076,0.7313346,0.49553847,0.85096055,0.47969264,0.6451709,0.38392663,0.9838876,1.0558262,0.6804373,0.7135776,0.54233456,0.09236103,0.9162549,0.70560676,0.6658133,0.45624968,0.55363244,0.47100058,0.10760068,-0.02145367,0.33261073,0.5682062,0.18782377,0.08016566,-0.012205595,-0.06726811,0.36535418,0.56977934,0.33960247,-0.0030318617,0.0065610856,0.18400104,-0.17100124,12
-495.0609,18.274853,-17.309134,-7.471262,-14.219392,-13.334639,-10.602924,-13.989963,-21.181736,-1.9385045,-6.387416,-14.723193,-5.7548156,-5.3571167,-1.8835291,-7.3569474,-2.2287073,7.832776,6.2567945,17.780472,14.270913,11.358474,1.0241963,0.816676,-12.217388,1.4101635,1.6540676,0.13142574,-7.5858974,-0.66222465,2.3444886,5.1282434,-3.5497694,-6.2155213,-4.839719,1.1367822,0.24757141,1.8593013,4.601769,9.871899,1.014987,-0.037376367,-1.7759564,0.028344689,-2.282944,-1.0802186,-0.34695926,1.8046209,-0.7084147,-2.5252323,-2.3415673,-0.37117782,-2.063266,-0.6263832,-1.0764004,-1.0837594,-1.8532006,3.0884845,0.18912797,0.4438144,2.2545047,1.9842838,-1.168261,0.61247385,-0.81907547,0.40909165,-0.019975677,-1.4498917,-0.9308557,1.740535,-0.4954848,-1.2198783,-1.4715297,0.10286186,-0.72348833,0.3660266,-0.051620197,0.7538707,-0.6001189,0.38816482,-0.7050346,-0.43700004,-0.80034167,0.17409009,0.033750914,-0.26373932,-0.16387,-0.43565926,-0.39958587,0.63944536,-0.2828884,-0.7809689,-0.6968436,0.45009935,-0.24757956,-0.16259931,-0.08400271,-0.34825546,-1.2731755,0.473323,-0.1501792,-0.15806125,0.034250118,0.3204993,0.14660527,-0.0090840245,-0.016745128,-0.03460722,-0.646494,0.19501007,0.22875297,0.16946466,-0.083934814,0.018718407,-0.54802126,-0.4059208,0.03844093,0.21147503,-0.732059,0.261253,-0.332108,-0.18067619,0.19171597,0.31466198,0.13000476,-0.3230487,-0.105141774,-0.22190495,22
-566.6541,31.46954,-20.648504,-1.6537224,-22.680897,-13.545832,1.6510987,-18.247324,-14.426093,-2.531858,-12.743351,-5.9372535,-7.618111,-4.7668967,-4.856293,-5.5475163,-1.2953517,8.203868,12.281842,22.055988,16.506954,10.557254,4.731886,-6.348568,-6.376906,-0.6563149,-0.55642635,-0.38433293,-4.5556974,-9.559916,-3.0006168,3.7721002,-0.4550954,-4.410842,-5.2730613,1.919981,-0.32005167,-0.33027375,2.4244907,12.546393,11.115568,2.0270674,-2.3200083,0.6689817,-0.39501482,-2.777376,-0.6648023,1.9742951,-2.7247522,-0.78338665,-0.108742505,0.781694,-3.4614835,-0.77484155,-2.6554666,-0.41904584,1.616047,3.7280004,0.6835913,0.99922174,0.8929317,1.7983204,0.8774979,0.19659217,-0.60292083,-0.09850759,0.5373945,1.155057,-0.93386924,-0.8289818,0.33398873,-0.52316344,-0.5352444,0.7089318,0.17623582,-0.56219417,-0.5855399,-0.016860053,-0.16334057,0.40953523,-0.40622795,1.2000797,0.32174662,-0.084697865,0.09223592,0.1712287,-0.12109222,0.27687737,0.36102906,0.13097194,-0.31696102,0.3019839,-0.03379695,-0.6039777,0.14009483,0.2665609,-0.7057611,-0.32235327,-0.046216372,-0.17645435,-0.7052782,-0.4647807,0.023375852,0.49245894,0.23090073,0.24327679,-0.47489506,-0.2815308,0.07020527,0.15634023,0.26778516,0.17908524,0.048173573,0.15498589,0.09148848,0.24187571,-0.45315036,-0.59653723,-0.37986973,-0.12147697,-0.6110832,-0.43005878,-0.038920987,-0.28680587,-0.06720163,-0.1103304,-0.110513724,0.05771763,02
-477.5163,24.82729,-31.434212,10.092088,-14.72816,-13.243658,-3.3883684,-16.907438,-6.6713085,-3.634346,-8.653197,-6.176316,-8.124223,0.507536,-6.9221416,-0.015864994,-1.4817451,5.9517417,8.982958,13.580227,13.022048,11.008397,-0.32560652,-7.754556,-7.051117,4.8440943,1.981901,-0.85698146,-7.4118447,-4.555015,4.1126757,3.715415,-3.964269,-7.5629487,-0.62110025,1.6241286,-1.9413977,0.099444635,5.6535053,8.528099,0.89884764,-2.6163142,-1.3842533,0.529211,-1.3036394,-0.26642585,1.760563,0.7604324,-3.2152312,-1.5060819,1.3217614,1.5760995,-2.5748403,0.6938775,0.6387709,-0.16870557,0.7068289,3.8505332,-0.91979796,0.2557094,2.1733086,0.028995473,-2.0312712,0.59528065,-0.8591635,-0.6833736,-0.03642786,-0.69685316,-1.5428517,0.19169177,-1.2705965,-0.64864475,0.043895427,-0.6558774,-1.2541964,0.4526503,-0.6932254,0.13069572,0.6895268,0.6201788,0.028162811,0.69660795,-0.7782111,0.3963163,-0.1633426,-0.7562752,-0.38409093,0.12071653,-0.65918154,0.32222876,-0.46022883,0.33061558,0.14977042,-0.6465294,-0.83057195,-0.29588413,-0.71894073,0.31002143,-0.41850728,0.024679268,0.4336003,0.11137244,0.043478448,-0.100453064,0.17995751,0.432691,-0.3878104,-0.10718557,0.043420415,0.50914556,0.10728966,0.16967425,0.28194192,-0.082355425,-0.062109165,-0.035578012,-0.28713325,0.064258054,0.21516982,-0.27930394,-0.17091303,-0.010270741,-0.036990598,-0.037744552,-0.007934778,0.18672894,0.002337549,0.19406584,04
